position (epoch),absolute position (hh:mm:ss.ms),Default Staging Set ("stage")
128,22:37:31.000,N1
129,22:38:01.000,N2
130,22:38:31.000,N2
131,22:39:01.000,N2
132,22:39:31.000,N2
133,22:40:01.000,N2
134,22:40:31.000,N2
135,22:41:01.000,N2
136,22:41:31.000,N2
137,22:42:01.000,N2
138,22:42:31.000,N2
139,22:43:01.000,N2
140,22:43:31.000,N2
141,22:44:01.000,N2
142,22:44:31.000,N2
143,22:45:01.000,N2
144,22:45:31.000,N2
145,22:46:01.000,N2
146,22:46:31.000,N2
147,22:47:01.000,N2
148,22:47:31.000,N2
149,22:48:01.000,N2
150,22:48:31.000,N2
151,22:49:01.000,N2
152,22:49:31.000,N2
153,22:50:01.000,N2
154,22:50:31.000,N3
155,22:51:01.000,N3
156,22:51:31.000,N3
157,22:52:01.000,N3
158,22:52:31.000,N3
159,22:53:01.000,N3
160,22:53:31.000,N3
161,22:54:01.000,N3
162,22:54:31.000,N2
163,22:55:01.000,N2
164,22:55:31.000,N2
165,22:56:01.000,N2
166,22:56:31.000,N2
167,22:57:01.000,N2
168,22:57:31.000,N2
169,22:58:01.000,N2
170,22:58:31.000,N2
171,22:59:01.000,N2
172,22:59:31.000,N2
173,23:00:01.000,N2
174,23:00:31.000,N2
175,23:01:01.000,N2
176,23:01:31.000,N2
177,23:02:01.000,N2
178,23:02:31.000,R
179,23:03:01.000,R
180,23:03:31.000,R
181,23:04:01.000,R
182,23:04:31.000,R
183,23:05:01.000,R
184,23:05:31.000,R
185,23:06:01.000,R
186,23:06:31.000,R
187,23:07:01.000,R
188,23:07:31.000,R
189,23:08:01.000,R
190,23:08:31.000,R
191,23:09:01.000,R
192,23:09:31.000,R
193,23:10:01.000,R
194,23:10:31.000,R
195,23:11:01.000,R
196,23:11:31.000,R
197,23:12:01.000,R
198,23:12:31.000,R
199,23:13:01.000,R
200,23:13:31.000,R
201,23:14:01.000,R
202,23:14:31.000,R
203,23:15:01.000,N1
204,23:15:31.000,N2
205,23:16:01.000,N2
206,23:16:31.000,N2
207,23:17:01.000,N2
208,23:17:31.000,N2
209,23:18:01.000,N2
210,23:18:31.000,N2
211,23:19:01.000,N2
212,23:19:31.000,N2
213,23:20:01.000,N2
214,23:20:31.000,N2
215,23:21:01.000,N2
216,23:21:31.000,N2
217,23:22:01.000,N2
218,23:22:31.000,N2
219,23:23:01.000,N2
220,23:23:31.000,N2
221,23:24:01.000,N2
222,23:24:31.000,N2
223,23:25:01.000,N2
224,23:25:31.000,N2
225,23:26:01.000,N2
226,23:26:31.000,N2
227,23:27:01.000,N2
228,23:27:31.000,N2
229,23:28:01.000,N2
230,23:28:31.000,N2
231,23:29:01.000,N2
232,23:29:31.000,N2
233,23:30:01.000,N2
234,23:30:31.000,N2
235,23:31:01.000,N2
236,23:31:31.000,N2
237,23:32:01.000,N1
238,23:32:31.000,N2
239,23:33:01.000,N2
240,23:33:31.000,N1
241,23:34:01.000,N2
242,23:34:31.000,N2
243,23:35:01.000,N2
244,23:35:31.000,N2
245,23:36:01.000,N2
246,23:36:31.000,N2
247,23:37:01.000,N2
248,23:37:31.000,N2
249,23:38:01.000,N2
250,23:38:31.000,N2
251,23:39:01.000,N2
252,23:39:31.000,N2
253,23:40:01.000,N2
254,23:40:31.000,N2
255,23:41:01.000,N2
256,23:41:31.000,N2
257,23:42:01.000,N2
258,23:42:31.000,N2
259,23:43:01.000,N2
260,23:43:31.000,N2
261,23:44:01.000,N2
262,23:44:31.000,N1
263,23:45:01.000,N2
264,23:45:31.000,N2
265,23:46:01.000,N2
266,23:46:31.000,N2
267,23:47:01.000,N2
268,23:47:31.000,N2
269,23:48:01.000,N2
270,23:48:31.000,N2
271,23:49:01.000,N2
272,23:49:31.000,N2
273,23:50:01.000,N2
274,23:50:31.000,N2
275,23:51:01.000,N2
276,23:51:31.000,N2
277,23:52:01.000,N1
278,23:52:31.000,N2
279,23:53:01.000,N2
280,23:53:31.000,N2
281,23:54:01.000,N2
282,23:54:31.000,N2
283,23:55:01.000,N2
284,23:55:31.000,N2
285,23:56:01.000,N2
286,23:56:31.000,N2
287,23:57:01.000,N2
288,23:57:31.000,N2
289,23:58:01.000,N2
290,23:58:31.000,N2
291,23:59:01.000,N2
292,23:59:31.000,N2
293,00:00:01.000,N2
294,00:00:31.000,N2
295,00:01:01.000,N2
296,00:01:31.000,N2
297,00:02:01.000,N3
298,00:02:31.000,N3
299,00:03:01.000,N3
300,00:03:31.000,N2
301,00:04:01.000,N2
302,00:04:31.000,N1
303,00:05:01.000,N2
304,00:05:31.000,N2
305,00:06:01.000,N2
306,00:06:31.000,N2
307,00:07:01.000,N2
308,00:07:31.000,W
309,00:08:01.000,W
310,00:08:31.000,N1
311,00:09:01.000,N1
312,00:09:31.000,N1
313,00:10:01.000,N1
314,00:10:31.000,W
315,00:11:01.000,W
316,00:11:31.000,N1
317,00:12:01.000,N2
318,00:12:31.000,N2
319,00:13:01.000,N2
320,00:13:31.000,N2
321,00:14:01.000,N2
322,00:14:31.000,N2
323,00:15:01.000,N2
324,00:15:31.000,N2
325,00:16:01.000,N2
326,00:16:31.000,N2
327,00:17:01.000,N2
328,00:17:31.000,N2
329,00:18:01.000,N2
330,00:18:31.000,N2
331,00:19:01.000,N2
332,00:19:31.000,R
333,00:20:01.000,R
334,00:20:31.000,R
335,00:21:01.000,R
336,00:21:31.000,R
337,00:22:01.000,R
338,00:22:31.000,R
339,00:23:01.000,R
340,00:23:31.000,R
341,00:24:01.000,R
342,00:24:31.000,R
343,00:25:01.000,R
344,00:25:31.000,R
345,00:26:01.000,R
346,00:26:31.000,R
347,00:27:01.000,R
348,00:27:31.000,R
349,00:28:01.000,R
350,00:28:31.000,R
351,00:29:01.000,R
352,00:29:31.000,R
353,00:30:01.000,R
354,00:30:31.000,R
355,00:31:01.000,N1
356,00:31:31.000,N1
357,00:32:01.000,N1
358,00:32:31.000,N1
359,00:33:01.000,N2
360,00:33:31.000,N2
361,00:34:01.000,N2
362,00:34:31.000,N2
363,00:35:01.000,N2
364,00:35:31.000,N2
365,00:36:01.000,N2
366,00:36:31.000,N2
367,00:37:01.000,N2
368,00:37:31.000,N2
369,00:38:01.000,N2
370,00:38:31.000,N2
371,00:39:01.000,N2
372,00:39:31.000,N2
373,00:40:01.000,N2
374,00:40:31.000,N2
375,00:41:01.000,N2
376,00:41:31.000,N2
377,00:42:01.000,N2
378,00:42:31.000,N2
379,00:43:01.000,N2
380,00:43:31.000,N1
381,00:44:01.000,N2
382,00:44:31.000,N2
383,00:45:01.000,N2
384,00:45:31.000,N2
385,00:46:01.000,N2
386,00:46:31.000,N2
387,00:47:01.000,W
388,00:47:31.000,W
389,00:48:01.000,W
390,00:48:31.000,W
391,00:49:01.000,W
392,00:49:31.000,W
393,00:50:01.000,W
394,00:50:31.000,W
395,00:51:01.000,W
396,00:51:31.000,W
397,00:52:01.000,W
398,00:52:31.000,W
399,00:53:01.000,W
400,00:53:31.000,W
401,00:54:01.000,W
402,00:54:31.000,W
403,00:55:01.000,N1
404,00:55:31.000,N1
405,00:56:01.000,N1
406,00:56:31.000,N2
407,00:57:01.000,N2
408,00:57:31.000,N2
409,00:58:01.000,N2
410,00:58:31.000,N2
411,00:59:01.000,N2
412,00:59:31.000,N2
413,01:00:01.000,N2
414,01:00:31.000,N2
415,01:01:01.000,N2
416,01:01:31.000,N2
417,01:02:01.000,N2
418,01:02:31.000,N2
419,01:03:01.000,N1
420,01:03:31.000,N2
421,01:04:01.000,N2
422,01:04:31.000,N2
423,01:05:01.000,N2
424,01:05:31.000,N2
425,01:06:01.000,N2
426,01:06:31.000,N2
427,01:07:01.000,N2
428,01:07:31.000,N2
429,01:08:01.000,N2
430,01:08:31.000,N2
431,01:09:01.000,N2
432,01:09:31.000,N2
433,01:10:01.000,N2
434,01:10:31.000,N2
435,01:11:01.000,N2
436,01:11:31.000,N2
437,01:12:01.000,N2
438,01:12:31.000,N2
439,01:13:01.000,N2
440,01:13:31.000,N2
441,01:14:01.000,N2
442,01:14:31.000,N2
443,01:15:01.000,N2
444,01:15:31.000,N2
445,01:16:01.000,N2
446,01:16:31.000,N2
447,01:17:01.000,N2
448,01:17:31.000,N2
449,01:18:01.000,N2
450,01:18:31.000,N2
451,01:19:01.000,N2
452,01:19:31.000,N3
453,01:20:01.000,N3
454,01:20:31.000,N3
455,01:21:01.000,N3
456,01:21:31.000,N3
457,01:22:01.000,N3
458,01:22:31.000,N3
459,01:23:01.000,N3
460,01:23:31.000,N3
461,01:24:01.000,N3
462,01:24:31.000,N3
463,01:25:01.000,N3
464,01:25:31.000,N3
465,01:26:01.000,N3
466,01:26:31.000,N3
467,01:27:01.000,N3
468,01:27:31.000,N3
469,01:28:01.000,N3
470,01:28:31.000,N2
471,01:29:01.000,N2
472,01:29:31.000,N2
473,01:30:01.000,N2
474,01:30:31.000,N2
475,01:31:01.000,N2
476,01:31:31.000,N3
477,01:32:01.000,N3
478,01:32:31.000,N3
479,01:33:01.000,N3
480,01:33:31.000,N3
481,01:34:01.000,N3
482,01:34:31.000,N3
483,01:35:01.000,N3
484,01:35:31.000,N3
485,01:36:01.000,N3
486,01:36:31.000,N3
487,01:37:01.000,N3
488,01:37:31.000,N3
489,01:38:01.000,N3
490,01:38:31.000,N3
491,01:39:01.000,N3
492,01:39:31.000,N3
493,01:40:01.000,N3
494,01:40:31.000,N3
495,01:41:01.000,N3
496,01:41:31.000,N3
497,01:42:01.000,N3
498,01:42:31.000,N3
499,01:43:01.000,N3
500,01:43:31.000,N3
501,01:44:01.000,N3
502,01:44:31.000,N3
503,01:45:01.000,N3
504,01:45:31.000,N3
505,01:46:01.000,N3
506,01:46:31.000,N3
507,01:47:01.000,N3
508,01:47:31.000,N3
509,01:48:01.000,N3
510,01:48:31.000,N3
511,01:49:01.000,N3
512,01:49:31.000,N3
513,01:50:01.000,N3
514,01:50:31.000,N3
515,01:51:01.000,N3
516,01:51:31.000,N3
517,01:52:01.000,N3
518,01:52:31.000,N3
519,01:53:01.000,N3
520,01:53:31.000,N3
521,01:54:01.000,N3
522,01:54:31.000,N3
523,01:55:01.000,N3
524,01:55:31.000,N3
525,01:56:01.000,N3
526,01:56:31.000,N3
527,01:57:01.000,N3
528,01:57:31.000,N3
529,01:58:01.000,N3
530,01:58:31.000,N3
531,01:59:01.000,N2
532,01:59:31.000,N2
533,02:00:01.000,N2
534,02:00:31.000,R
535,02:01:01.000,R
536,02:01:31.000,R
537,02:02:01.000,R
538,02:02:31.000,R
539,02:03:01.000,R
540,02:03:31.000,R
541,02:04:01.000,R
542,02:04:31.000,R
543,02:05:01.000,R
544,02:05:31.000,R
545,02:06:01.000,R
546,02:06:31.000,R
547,02:07:01.000,R
548,02:07:31.000,R
549,02:08:01.000,R
550,02:08:31.000,R
551,02:09:01.000,R
552,02:09:31.000,R
553,02:10:01.000,R
554,02:10:31.000,R
555,02:11:01.000,R
556,02:11:31.000,R
557,02:12:01.000,N1
558,02:12:31.000,N1
559,02:13:01.000,N1
560,02:13:31.000,N1
561,02:14:01.000,N2
562,02:14:31.000,N2
563,02:15:01.000,N2
564,02:15:31.000,N2
565,02:16:01.000,N2
566,02:16:31.000,N2
567,02:17:01.000,N2
568,02:17:31.000,N2
569,02:18:01.000,N2
570,02:18:31.000,N2
571,02:19:01.000,N2
572,02:19:31.000,N2
573,02:20:01.000,N2
574,02:20:31.000,N2
575,02:21:01.000,N1
576,02:21:31.000,N1
577,02:22:01.000,N2
578,02:22:31.000,N2
579,02:23:01.000,N2
580,02:23:31.000,N2
581,02:24:01.000,N2
582,02:24:31.000,N2
583,02:25:01.000,N1
584,02:25:31.000,N2
585,02:26:01.000,N2
586,02:26:31.000,N2
587,02:27:01.000,N2
588,02:27:31.000,N2
589,02:28:01.000,N2
590,02:28:31.000,N2
591,02:29:01.000,N2
592,02:29:31.000,N2
593,02:30:01.000,N2
594,02:30:31.000,N2
595,02:31:01.000,N2
596,02:31:31.000,N2
597,02:32:01.000,N2
598,02:32:31.000,N2
599,02:33:01.000,N2
600,02:33:31.000,N2
601,02:34:01.000,N2
602,02:34:31.000,N2
603,02:35:01.000,N2
604,02:35:31.000,N2
605,02:36:01.000,N2
606,02:36:31.000,N2
607,02:37:01.000,N2
608,02:37:31.000,N2
609,02:38:01.000,N2
610,02:38:31.000,N2
611,02:39:01.000,N2
612,02:39:31.000,N1
613,02:40:01.000,N1
614,02:40:31.000,N1
615,02:41:01.000,N2
616,02:41:31.000,N1
617,02:42:01.000,N1
618,02:42:31.000,W
619,02:43:01.000,W
620,02:43:31.000,W
621,02:44:01.000,W
622,02:44:31.000,W
623,02:45:01.000,W
624,02:45:31.000,W
625,02:46:01.000,W
626,02:46:31.000,W
627,02:47:01.000,W
628,02:47:31.000,W
629,02:48:01.000,W
630,02:48:31.000,W
631,02:49:01.000,W
632,02:49:31.000,W
633,02:50:01.000,W
634,02:50:31.000,W
635,02:51:01.000,W
636,02:51:31.000,W
637,02:52:01.000,W
638,02:52:31.000,W
639,02:53:01.000,W
640,02:53:31.000,W
641,02:54:01.000,W
642,02:54:31.000,W
643,02:55:01.000,W
644,02:55:31.000,W
645,02:56:01.000,W
646,02:56:31.000,W
647,02:57:01.000,W
648,02:57:31.000,W
649,02:58:01.000,W
650,02:58:31.000,W
651,02:59:01.000,W
652,02:59:31.000,W
653,03:00:01.000,W
654,03:00:31.000,W
655,03:01:01.000,W
656,03:01:31.000,W
657,03:02:01.000,W
658,03:02:31.000,W
659,03:03:01.000,W
660,03:03:31.000,W
661,03:04:01.000,W
662,03:04:31.000,W
663,03:05:01.000,W
664,03:05:31.000,W
665,03:06:01.000,W
666,03:06:31.000,W
667,03:07:01.000,W
668,03:07:31.000,N1
669,03:08:01.000,N1
670,03:08:31.000,N1
671,03:09:01.000,N1
672,03:09:31.000,N1
673,03:10:01.000,N1
674,03:10:31.000,N1
675,03:11:01.000,N1
676,03:11:31.000,N2
677,03:12:01.000,N2
678,03:12:31.000,N2
679,03:13:01.000,N2
680,03:13:31.000,N2
681,03:14:01.000,N2
682,03:14:31.000,N2
683,03:15:01.000,N2
684,03:15:31.000,N2
685,03:16:01.000,R
686,03:16:31.000,R
687,03:17:01.000,R
688,03:17:31.000,R
689,03:18:01.000,R
690,03:18:31.000,R
691,03:19:01.000,R
692,03:19:31.000,R
693,03:20:01.000,R
694,03:20:31.000,R
695,03:21:01.000,R
696,03:21:31.000,R
697,03:22:01.000,R
698,03:22:31.000,R
699,03:23:01.000,R
700,03:23:31.000,R
701,03:24:01.000,R
702,03:24:31.000,R
703,03:25:01.000,N1
704,03:25:31.000,N1
705,03:26:01.000,N1
706,03:26:31.000,N1
707,03:27:01.000,N1
708,03:27:31.000,N2
709,03:28:01.000,N2
710,03:28:31.000,N2
711,03:29:01.000,N2
712,03:29:31.000,N2
713,03:30:01.000,N2
714,03:30:31.000,N2
715,03:31:01.000,N2
716,03:31:31.000,N2
717,03:32:01.000,N2
718,03:32:31.000,N2
719,03:33:01.000,N2
720,03:33:31.000,N2
721,03:34:01.000,N2
722,03:34:31.000,N2
723,03:35:01.000,N2
724,03:35:31.000,N1
725,03:36:01.000,N1
726,03:36:31.000,N1
727,03:37:01.000,N1
728,03:37:31.000,N2
729,03:38:01.000,N2
730,03:38:31.000,N2
731,03:39:01.000,N2
732,03:39:31.000,N2
733,03:40:01.000,N1
734,03:40:31.000,N1
735,03:41:01.000,N2
736,03:41:31.000,N2
737,03:42:01.000,N2
738,03:42:31.000,N2
739,03:43:01.000,N1
740,03:43:31.000,N2
741,03:44:01.000,N2
742,03:44:31.000,N2
743,03:45:01.000,N2
744,03:45:31.000,N2
745,03:46:01.000,N2
746,03:46:31.000,N1
747,03:47:01.000,N2
748,03:47:31.000,N2
749,03:48:01.000,N2
750,03:48:31.000,N2
751,03:49:01.000,N2
752,03:49:31.000,N2
753,03:50:01.000,N1
754,03:50:31.000,N2
755,03:51:01.000,N2
756,03:51:31.000,N2
757,03:52:01.000,N2
758,03:52:31.000,N2
759,03:53:01.000,N2
760,03:53:31.000,N2
761,03:54:01.000,N2
762,03:54:31.000,N2
763,03:55:01.000,N2
764,03:55:31.000,N2
765,03:56:01.000,N2
766,03:56:31.000,N2
767,03:57:01.000,N2
768,03:57:31.000,N2
769,03:58:01.000,N2
770,03:58:31.000,N2
771,03:59:01.000,N2
772,03:59:31.000,N2
773,04:00:01.000,N2
774,04:00:31.000,N2
775,04:01:01.000,N2
776,04:01:31.000,N2
777,04:02:01.000,N2
778,04:02:31.000,N2
779,04:03:01.000,N2
780,04:03:31.000,N2
781,04:04:01.000,N2
782,04:04:31.000,N1
783,04:05:01.000,N2
784,04:05:31.000,N2
785,04:06:01.000,N2
786,04:06:31.000,N2
787,04:07:01.000,N2
788,04:07:31.000,N2
789,04:08:01.000,N2
790,04:08:31.000,N2
791,04:09:01.000,N2
792,04:09:31.000,N2
793,04:10:01.000,N1
794,04:10:31.000,N2
795,04:11:01.000,N2
796,04:11:31.000,N2
797,04:12:01.000,N2
798,04:12:31.000,N2
799,04:13:01.000,N2
800,04:13:31.000,N2
801,04:14:01.000,N2
802,04:14:31.000,N1
803,04:15:01.000,N2
804,04:15:31.000,N2
805,04:16:01.000,N2
806,04:16:31.000,N2
807,04:17:01.000,N1
808,04:17:31.000,N2
809,04:18:01.000,N1
810,04:18:31.000,N1
811,04:19:01.000,N2
812,04:19:31.000,N2
813,04:20:01.000,N1
814,04:20:31.000,N2
815,04:21:01.000,N2
816,04:21:31.000,N2
817,04:22:01.000,N1
818,04:22:31.000,N1
819,04:23:01.000,N2
820,04:23:31.000,N1
821,04:24:01.000,N1
822,04:24:31.000,N1
823,04:25:01.000,N1
824,04:25:31.000,N2
825,04:26:01.000,N1
826,04:26:31.000,N1
827,04:27:01.000,R
828,04:27:31.000,R
829,04:28:01.000,R
830,04:28:31.000,R
831,04:29:01.000,R
832,04:29:31.000,R
833,04:30:01.000,R
834,04:30:31.000,R
835,04:31:01.000,R
836,04:31:31.000,R
837,04:32:01.000,R
838,04:32:31.000,R
839,04:33:01.000,R
840,04:33:31.000,R
841,04:34:01.000,R
842,04:34:31.000,R
843,04:35:01.000,R
844,04:35:31.000,R
845,04:36:01.000,R
846,04:36:31.000,R
847,04:37:01.000,R
848,04:37:31.000,R
849,04:38:01.000,R
850,04:38:31.000,R
851,04:39:01.000,R
852,04:39:31.000,R
853,04:40:01.000,R
854,04:40:31.000,R
855,04:41:01.000,R
856,04:41:31.000,R
857,04:42:01.000,R
858,04:42:31.000,R
859,04:43:01.000,R
860,04:43:31.000,R
861,04:44:01.000,R
862,04:44:31.000,R
863,04:45:01.000,N1
864,04:45:31.000,N1
865,04:46:01.000,N1
866,04:46:31.000,N1
867,04:47:01.000,N1
868,04:47:31.000,N1
869,04:48:01.000,N1
870,04:48:31.000,N1
871,04:49:01.000,N1
872,04:49:31.000,N1
873,04:50:01.000,N1
874,04:50:31.000,N1
875,04:51:01.000,N1
876,04:51:31.000,N1
877,04:52:01.000,N1
878,04:52:31.000,N1
879,04:53:01.000,N1
880,04:53:31.000,N1
881,04:54:01.000,N1
882,04:54:31.000,N1
883,04:55:01.000,N1
884,04:55:31.000,N1
885,04:56:01.000,N1
886,04:56:31.000,N1
887,04:57:01.000,N1
888,04:57:31.000,N1
889,04:58:01.000,N1
890,04:58:31.000,N1
891,04:59:01.000,N1
892,04:59:31.000,N1
893,05:00:01.000,N1
894,05:00:31.000,N1
895,05:01:01.000,W
896,05:01:31.000,W
897,05:02:01.000,N1
898,05:02:31.000,N1
899,05:03:01.000,N1
900,05:03:31.000,N1
901,05:04:01.000,N1
902,05:04:31.000,N2
903,05:05:01.000,N2
904,05:05:31.000,N2
905,05:06:01.000,N2
906,05:06:31.000,N2
907,05:07:01.000,W
908,05:07:31.000,N1
909,05:08:01.000,N1
910,05:08:31.000,N2
911,05:09:01.000,W
912,05:09:31.000,W
913,05:10:01.000,N1
914,05:10:31.000,N1
915,05:11:01.000,N2
916,05:11:31.000,N2
917,05:12:01.000,N2
918,05:12:31.000,N2
919,05:13:01.000,N2
920,05:13:31.000,N2
921,05:14:01.000,N2
922,05:14:31.000,N2
923,05:15:01.000,N2
924,05:15:31.000,R
925,05:16:01.000,R
926,05:16:31.000,R
927,05:17:01.000,R
928,05:17:31.000,R
929,05:18:01.000,R
930,05:18:31.000,R
931,05:19:01.000,R
932,05:19:31.000,R
933,05:20:01.000,R
934,05:20:31.000,R
935,05:21:01.000,R
936,05:21:31.000,R
937,05:22:01.000,R
938,05:22:31.000,R
939,05:23:01.000,R
940,05:23:31.000,R
941,05:24:01.000,R
942,05:24:31.000,R
943,05:25:01.000,R
944,05:25:31.000,R
945,05:26:01.000,N1
946,05:26:31.000,N1
947,05:27:01.000,N1
948,05:27:31.000,N2
949,05:28:01.000,N2
950,05:28:31.000,N2
951,05:29:01.000,N2
952,05:29:31.000,N2
953,05:30:01.000,N2
954,05:30:31.000,N2
955,05:31:01.000,N2
956,05:31:31.000,N2
957,05:32:01.000,N2
958,05:32:31.000,N2
959,05:33:01.000,N2
960,05:33:31.000,N2
961,05:34:01.000,R
962,05:34:31.000,R
963,05:35:01.000,R
964,05:35:31.000,R
965,05:36:01.000,R
966,05:36:31.000,R
967,05:37:01.000,R
968,05:37:31.000,R
969,05:38:01.000,R
970,05:38:31.000,R
971,05:39:01.000,R
972,05:39:31.000,R
973,05:40:01.000,R
974,05:40:31.000,R
975,05:41:01.000,N1
976,05:41:31.000,N1
977,05:42:01.000,N1
978,05:42:31.000,N2
979,05:43:01.000,N2
980,05:43:31.000,N2
981,05:44:01.000,N2
982,05:44:31.000,N2
983,05:45:01.000,N2
984,05:45:31.000,N2
985,05:46:01.000,W
986,05:46:31.000,W
987,05:47:01.000,W
988,05:47:31.000,W
989,05:48:01.000,W
990,05:48:31.000,W
991,05:49:01.000,W
992,05:49:31.000,W
993,05:50:01.000,W
994,05:50:31.000,W
995,05:51:01.000,W
996,05:51:31.000,W
997,05:52:01.000,W
998,05:52:31.000,W
999,05:53:01.000,W
1000,05:53:31.000,W
1001,05:54:01.000,W
1002,05:54:31.000,W
1003,05:55:01.000,W
1004,05:55:31.000,W
1005,05:56:01.000,W
1006,05:56:31.000,W
1007,05:57:01.000,W
1008,05:57:31.000,W
1009,05:58:01.000,W
1010,05:58:31.000,W
1011,05:59:01.000,W
1012,05:59:31.000,W
1013,06:00:01.000,W
1014,06:00:31.000,W
1015,06:01:01.000,W
1016,06:01:31.000,W
1017,06:02:01.000,W
1018,06:02:31.000,W
1019,06:03:01.000,W
1020,06:03:31.000,W
1021,06:04:01.000,W
1022,06:04:31.000,W
1023,06:05:01.000,W
1024,06:05:31.000,W
1025,06:06:01.000,W
1026,06:06:31.000,W
1027,06:07:01.000,W
1028,06:07:31.000,W
1029,06:08:01.000,W
1030,06:08:31.000,W
1031,06:09:01.000,W
1032,06:09:31.000,W
1033,06:10:01.000,W
1034,06:10:31.000,W
1035,06:11:01.000,W
1036,06:11:31.000,W
1037,06:12:01.000,W
1038,06:12:31.000,W
1039,06:13:01.000,W
1040,06:13:31.000,W
1041,06:14:01.000,W
1042,06:14:31.000,W
1043,06:15:01.000,W
1044,06:15:31.000,W
1045,06:16:01.000,W
1046,06:16:31.000,W
1047,06:17:01.000,W
1048,06:17:31.000,W
1049,06:18:01.000,W
1050,06:18:31.000,W
1051,06:19:01.000,W
1052,06:19:31.000,W
1053,06:20:01.000,W
1054,06:20:31.000,W
1055,06:21:01.000,W
1056,06:21:31.000,W
1057,06:22:01.000,W
1058,06:22:31.000,W
1059,06:23:01.000,W
1060,06:23:31.000,W
1061,06:24:01.000,W
1062,06:24:31.000,W
1063,06:25:01.000,W
1064,06:25:31.000,W
1065,06:26:01.000,W
1066,06:26:31.000,W
1067,06:27:01.000,W
1068,06:27:31.000,W
1069,06:28:01.000,W
1070,06:28:31.000,W
1071,06:29:01.000,W
1072,06:29:31.000,W
1073,06:30:01.000,W
1074,06:30:31.000,W
1075,06:31:01.000,W
1076,06:31:31.000,W
1077,06:32:01.000,W
1078,06:32:31.000,W
1079,06:33:01.000,W
1080,06:33:31.000,W
1081,06:34:01.000,W
1082,06:34:31.000,W
1083,06:35:01.000,W
1084,06:35:31.000,W
1085,06:36:01.000,W
1086,06:36:31.000,W
1087,06:37:01.000,W
1088,06:37:31.000,W
1089,06:38:01.000,W
1090,06:38:31.000,W
1091,06:39:01.000,W
1092,06:39:31.000,W
