position (epoch),absolute position (hh:mm:ss.ms),Default Staging Set ("stage")
1053,07:04:01.000,W
1054,07:04:31.000,W
1055,07:05:01.000,W
1056,07:05:31.000,W
1057,07:06:01.000,W
1058,07:06:31.000,W
1059,07:07:01.000,W
1060,07:07:31.000,W
1061,07:08:01.000,W
1062,07:08:31.000,W
1063,07:09:01.000,W
1064,07:09:31.000,W
1065,07:10:01.000,W
1066,07:10:31.000,W
1067,07:11:01.000,W
1068,07:11:31.000,W
1069,07:12:01.000,W
1070,07:12:31.000,W
1071,07:13:01.000,W
1072,07:13:31.000,W
1073,07:14:01.000,W
1074,07:14:31.000,W
1075,07:15:01.000,W
1076,07:15:31.000,W
1077,07:16:01.000,W
1078,07:16:31.000,W
1079,07:17:01.000,W
1080,07:17:31.000,W
1081,07:18:01.000,W
1082,07:18:31.000,W
1083,07:19:01.000,W
1084,07:19:31.000,W
1085,07:20:01.000,W
1086,07:20:31.000,W
1087,07:21:01.000,W
1088,07:21:31.000,W
1089,07:22:01.000,W
1090,07:22:31.000,W
1091,07:23:01.000,W
1092,07:23:31.000,W
1093,07:24:01.000,W
1094,07:24:31.000,W
1095,07:25:01.000,W
1096,07:25:31.000,W
1097,07:26:01.000,W
1098,07:26:31.000,W
1099,07:27:01.000,W
1100,07:27:31.000,W
1101,07:28:01.000,W
1102,07:28:31.000,W
