position (epoch),absolute position (hh:mm:ss.ms),Default Staging Set ("stage")
415,02:06:34.000,N2
416,02:07:04.000,N1
417,02:07:34.000,N2
418,02:08:04.000,N2
419,02:08:34.000,N2
420,02:09:04.000,W
421,02:09:34.000,W
422,02:10:04.000,N1
423,02:10:34.000,N2
424,02:11:04.000,N2
425,02:11:34.000,N2
426,02:12:04.000,N2
427,02:12:34.000,N2
428,02:13:04.000,N2
429,02:13:34.000,N2
430,02:14:04.000,N1
431,02:14:34.000,N2
432,02:15:04.000,N2
433,02:15:34.000,N2
434,02:16:04.000,N2
435,02:16:34.000,N2
436,02:17:04.000,N2
437,02:17:34.000,N2
438,02:18:04.000,N2
439,02:18:34.000,N2
440,02:19:04.000,N2
441,02:19:34.000,N2
442,02:20:04.000,N2
443,02:20:34.000,N2
444,02:21:04.000,N2
445,02:21:34.000,N2
446,02:22:04.000,N2
447,02:22:34.000,N1
448,02:23:04.000,N1
449,02:23:34.000,N2
450,02:24:04.000,N2
451,02:24:34.000,N2
452,02:25:04.000,N2
453,02:25:34.000,N2
454,02:26:04.000,N2
455,02:26:34.000,N1
456,02:27:04.000,N1
457,02:27:34.000,W
458,02:28:04.000,N1
459,02:28:34.000,N1
460,02:29:04.000,N2
461,02:29:34.000,N2
462,02:30:04.000,N2
463,02:30:34.000,N2
464,02:31:04.000,N2
465,02:31:34.000,N1
466,02:32:04.000,N2
467,02:32:34.000,N2
468,02:33:04.000,N1
469,02:33:34.000,N1
470,02:34:04.000,N2
471,02:34:34.000,W
472,02:35:04.000,N1
473,02:35:34.000,N2
474,02:36:04.000,N2
475,02:36:34.000,N2
476,02:37:04.000,N2
477,02:37:34.000,N2
478,02:38:04.000,N2
479,02:38:34.000,N2
480,02:39:04.000,N2
481,02:39:34.000,N2
482,02:40:04.000,N2
483,02:40:34.000,N2
484,02:41:04.000,N2
485,02:41:34.000,N2
486,02:42:04.000,N2
487,02:42:34.000,N2
488,02:43:04.000,N2
489,02:43:34.000,N2
490,02:44:04.000,N2
491,02:44:34.000,N2
492,02:45:04.000,N2
493,02:45:34.000,N2
494,02:46:04.000,N2
495,02:46:34.000,N2
496,02:47:04.000,N2
497,02:47:34.000,N2
498,02:48:04.000,N2
499,02:48:34.000,N2
500,02:49:04.000,N2
501,02:49:34.000,N2
502,02:50:04.000,N2
503,02:50:34.000,N2
504,02:51:04.000,N2
505,02:51:34.000,N2
506,02:52:04.000,N2
507,02:52:34.000,N2
508,02:53:04.000,N2
509,02:53:34.000,N2
510,02:54:04.000,N1
511,02:54:34.000,N2
512,02:55:04.000,N2
513,02:55:34.000,N2
514,02:56:04.000,N2
515,02:56:34.000,N2
516,02:57:04.000,N2
517,02:57:34.000,N2
518,02:58:04.000,N2
519,02:58:34.000,N2
520,02:59:04.000,N2
521,02:59:34.000,N1
522,03:00:04.000,R
523,03:00:34.000,R
524,03:01:04.000,R
525,03:01:34.000,R
526,03:02:04.000,R
527,03:02:34.000,R
528,03:03:04.000,R
529,03:03:34.000,R
530,03:04:04.000,R
531,03:04:34.000,R
532,03:05:04.000,R
533,03:05:34.000,R
534,03:06:04.000,R
535,03:06:34.000,R
536,03:07:04.000,R
537,03:07:34.000,R
538,03:08:04.000,R
539,03:08:34.000,R
540,03:09:04.000,R
541,03:09:34.000,R
542,03:10:04.000,R
543,03:10:34.000,R
544,03:11:04.000,R
545,03:11:34.000,R
546,03:12:04.000,R
547,03:12:34.000,R
548,03:13:04.000,R
549,03:13:34.000,N1
550,03:14:04.000,N1
551,03:14:34.000,N1
552,03:15:04.000,N2
553,03:15:34.000,N2
554,03:16:04.000,N2
555,03:16:34.000,N2
556,03:17:04.000,N2
557,03:17:34.000,R
558,03:18:04.000,R
559,03:18:34.000,R
560,03:19:04.000,R
561,03:19:34.000,R
562,03:20:04.000,R
563,03:20:34.000,R
564,03:21:04.000,R
565,03:21:34.000,R
566,03:22:04.000,R
567,03:22:34.000,R
568,03:23:04.000,R
569,03:23:34.000,R
570,03:24:04.000,R
571,03:24:34.000,N1
572,03:25:04.000,N1
573,03:25:34.000,N1
574,03:26:04.000,N2
575,03:26:34.000,N2
576,03:27:04.000,N2
577,03:27:34.000,N2
578,03:28:04.000,N2
579,03:28:34.000,N2
580,03:29:04.000,N2
581,03:29:34.000,N1
582,03:30:04.000,N2
583,03:30:34.000,N2
584,03:31:04.000,N2
585,03:31:34.000,N2
586,03:32:04.000,N2
587,03:32:34.000,N2
588,03:33:04.000,N2
589,03:33:34.000,N2
590,03:34:04.000,N2
591,03:34:34.000,N2
592,03:35:04.000,N2
593,03:35:34.000,N2
594,03:36:04.000,N2
595,03:36:34.000,N2
596,03:37:04.000,N2
597,03:37:34.000,N2
598,03:38:04.000,N2
599,03:38:34.000,N2
600,03:39:04.000,N2
601,03:39:34.000,N2
602,03:40:04.000,N2
603,03:40:34.000,N2
604,03:41:04.000,N2
605,03:41:34.000,N2
606,03:42:04.000,N2
607,03:42:34.000,N2
608,03:43:04.000,N2
609,03:43:34.000,N2
610,03:44:04.000,N2
611,03:44:34.000,N2
612,03:45:04.000,N2
613,03:45:34.000,N2
614,03:46:04.000,N2
615,03:46:34.000,N2
616,03:47:04.000,N2
617,03:47:34.000,N2
618,03:48:04.000,N2
619,03:48:34.000,N3
620,03:49:04.000,N3
621,03:49:34.000,N3
622,03:50:04.000,N3
623,03:50:34.000,N3
624,03:51:04.000,N3
625,03:51:34.000,N3
626,03:52:04.000,N3
627,03:52:34.000,N3
628,03:53:04.000,N3
629,03:53:34.000,W
630,03:54:04.000,N1
631,03:54:34.000,N2
632,03:55:04.000,N2
633,03:55:34.000,N2
634,03:56:04.000,N2
635,03:56:34.000,N2
636,03:57:04.000,N2
637,03:57:34.000,N2
638,03:58:04.000,N2
639,03:58:34.000,N2
640,03:59:04.000,N3
641,03:59:34.000,N3
642,04:00:04.000,N3
643,04:00:34.000,N3
644,04:01:04.000,N3
645,04:01:34.000,N3
646,04:02:04.000,N3
647,04:02:34.000,N3
648,04:03:04.000,N3
649,04:03:34.000,N3
650,04:04:04.000,N3
651,04:04:34.000,N3
652,04:05:04.000,N3
653,04:05:34.000,N3
654,04:06:04.000,N3
655,04:06:34.000,N3
656,04:07:04.000,N3
657,04:07:34.000,N3
658,04:08:04.000,N3
659,04:08:34.000,N3
660,04:09:04.000,N3
661,04:09:34.000,N3
662,04:10:04.000,N3
663,04:10:34.000,N3
664,04:11:04.000,N3
665,04:11:34.000,N3
666,04:12:04.000,N3
667,04:12:34.000,N3
668,04:13:04.000,N3
669,04:13:34.000,N3
670,04:14:04.000,N3
671,04:14:34.000,N2
672,04:15:04.000,N2
673,04:15:34.000,N2
674,04:16:04.000,N2
675,04:16:34.000,N1
676,04:17:04.000,N1
677,04:17:34.000,N2
678,04:18:04.000,N2
679,04:18:34.000,N2
680,04:19:04.000,N2
681,04:19:34.000,N1
682,04:20:04.000,N1
683,04:20:34.000,N2
684,04:21:04.000,N2
685,04:21:34.000,N2
686,04:22:04.000,N2
687,04:22:34.000,N2
688,04:23:04.000,N2
689,04:23:34.000,N2
690,04:24:04.000,N2
691,04:24:34.000,N2
692,04:25:04.000,N2
693,04:25:34.000,R
694,04:26:04.000,R
695,04:26:34.000,R
696,04:27:04.000,R
697,04:27:34.000,R
698,04:28:04.000,R
699,04:28:34.000,R
700,04:29:04.000,R
701,04:29:34.000,R
702,04:30:04.000,R
703,04:30:34.000,R
704,04:31:04.000,R
705,04:31:34.000,R
706,04:32:04.000,R
707,04:32:34.000,R
708,04:33:04.000,R
709,04:33:34.000,R
710,04:34:04.000,R
711,04:34:34.000,R
712,04:35:04.000,W
713,04:35:34.000,W
714,04:36:04.000,N1
715,04:36:34.000,N1
716,04:37:04.000,N2
717,04:37:34.000,N2
718,04:38:04.000,N2
719,04:38:34.000,N2
720,04:39:04.000,N2
721,04:39:34.000,R
722,04:40:04.000,R
723,04:40:34.000,R
724,04:41:04.000,R
725,04:41:34.000,R
726,04:42:04.000,R
727,04:42:34.000,R
728,04:43:04.000,R
729,04:43:34.000,R
730,04:44:04.000,R
731,04:44:34.000,R
732,04:45:04.000,R
733,04:45:34.000,R
734,04:46:04.000,R
735,04:46:34.000,R
736,04:47:04.000,R
737,04:47:34.000,R
738,04:48:04.000,R
739,04:48:34.000,R
740,04:49:04.000,R
741,04:49:34.000,R
742,04:50:04.000,R
743,04:50:34.000,R
744,04:51:04.000,R
745,04:51:34.000,R
746,04:52:04.000,R
747,04:52:34.000,R
748,04:53:04.000,R
749,04:53:34.000,R
750,04:54:04.000,R
751,04:54:34.000,R
752,04:55:04.000,R
753,04:55:34.000,R
754,04:56:04.000,R
755,04:56:34.000,R
756,04:57:04.000,R
757,04:57:34.000,R
758,04:58:04.000,R
759,04:58:34.000,R
760,04:59:04.000,R
761,04:59:34.000,R
762,05:00:04.000,R
763,05:00:34.000,R
764,05:01:04.000,R
765,05:01:34.000,R
766,05:02:04.000,R
767,05:02:34.000,R
768,05:03:04.000,R
769,05:03:34.000,R
770,05:04:04.000,R
771,05:04:34.000,R
772,05:05:04.000,R
773,05:05:34.000,R
774,05:06:04.000,R
775,05:06:34.000,W
776,05:07:04.000,W
777,05:07:34.000,W
778,05:08:04.000,W
779,05:08:34.000,N1
780,05:09:04.000,N1
781,05:09:34.000,N1
782,05:10:04.000,N2
783,05:10:34.000,N2
784,05:11:04.000,N2
785,05:11:34.000,N2
786,05:12:04.000,N2
787,05:12:34.000,N2
788,05:13:04.000,N2
789,05:13:34.000,N1
790,05:14:04.000,W
791,05:14:34.000,W
792,05:15:04.000,W
793,05:15:34.000,W
794,05:16:04.000,W
795,05:16:34.000,W
796,05:17:04.000,W
797,05:17:34.000,W
798,05:18:04.000,W
799,05:18:34.000,W
800,05:19:04.000,W
801,05:19:34.000,W
802,05:20:04.000,W
803,05:20:34.000,W
804,05:21:04.000,W
805,05:21:34.000,W
806,05:22:04.000,W
807,05:22:34.000,W
808,05:23:04.000,W
809,05:23:34.000,W
810,05:24:04.000,W
811,05:24:34.000,W
812,05:25:04.000,W
813,05:25:34.000,W
814,05:26:04.000,W
815,05:26:34.000,W
816,05:27:04.000,W
817,05:27:34.000,W
818,05:28:04.000,W
819,05:28:34.000,W
820,05:29:04.000,W
821,05:29:34.000,W
822,05:30:04.000,W
823,05:30:34.000,W
824,05:31:04.000,W
825,05:31:34.000,W
826,05:32:04.000,W
827,05:32:34.000,W
828,05:33:04.000,W
829,05:33:34.000,W
830,05:34:04.000,W
831,05:34:34.000,W
832,05:35:04.000,W
833,05:35:34.000,W
834,05:36:04.000,W
835,05:36:34.000,W
836,05:37:04.000,W
837,05:37:34.000,W
838,05:38:04.000,W
839,05:38:34.000,W
840,05:39:04.000,W
841,05:39:34.000,W
842,05:40:04.000,W
843,05:40:34.000,W
844,05:41:04.000,W
845,05:41:34.000,W
846,05:42:04.000,W
847,05:42:34.000,W
848,05:43:04.000,W
849,05:43:34.000,W
850,05:44:04.000,W
851,05:44:34.000,W
852,05:45:04.000,W
853,05:45:34.000,W
854,05:46:04.000,W
855,05:46:34.000,W
856,05:47:04.000,W
857,05:47:34.000,W
858,05:48:04.000,W
859,05:48:34.000,W
860,05:49:04.000,W
861,05:49:34.000,W
862,05:50:04.000,W
863,05:50:34.000,W
864,05:51:04.000,W
865,05:51:34.000,W
866,05:52:04.000,W
867,05:52:34.000,W
868,05:53:04.000,W
869,05:53:34.000,W
870,05:54:04.000,W
871,05:54:34.000,W
872,05:55:04.000,W
873,05:55:34.000,W
874,05:56:04.000,W
875,05:56:34.000,W
876,05:57:04.000,W
877,05:57:34.000,W
878,05:58:04.000,W
879,05:58:34.000,W
880,05:59:04.000,W
881,05:59:34.000,W
882,06:00:04.000,W
883,06:00:34.000,W
884,06:01:04.000,W
885,06:01:34.000,W
886,06:02:04.000,W
887,06:02:34.000,W
888,06:03:04.000,W
889,06:03:34.000,W
890,06:04:04.000,W
891,06:04:34.000,W
892,06:05:04.000,W
893,06:05:34.000,W
894,06:06:04.000,W
895,06:06:34.000,W
896,06:07:04.000,W
897,06:07:34.000,W
898,06:08:04.000,W
899,06:08:34.000,W
900,06:09:04.000,W
901,06:09:34.000,W
902,06:10:04.000,W
903,06:10:34.000,W
904,06:11:04.000,W
905,06:11:34.000,W
906,06:12:04.000,W
907,06:12:34.000,W
908,06:13:04.000,W
909,06:13:34.000,W
910,06:14:04.000,W
911,06:14:34.000,W
912,06:15:04.000,W
913,06:15:34.000,W
914,06:16:04.000,W
915,06:16:34.000,W
916,06:17:04.000,W
917,06:17:34.000,W
918,06:18:04.000,W
919,06:18:34.000,W
920,06:19:04.000,W
921,06:19:34.000,W
922,06:20:04.000,W
923,06:20:34.000,W
924,06:21:04.000,W
925,06:21:34.000,W
926,06:22:04.000,W
927,06:22:34.000,W
928,06:23:04.000,W
929,06:23:34.000,W
930,06:24:04.000,W
931,06:24:34.000,W
932,06:25:04.000,W
933,06:25:34.000,W
934,06:26:04.000,W
935,06:26:34.000,W
936,06:27:04.000,W
937,06:27:34.000,W
938,06:28:04.000,W
939,06:28:34.000,W
940,06:29:04.000,W
941,06:29:34.000,W
942,06:30:04.000,W
943,06:30:34.000,W
944,06:31:04.000,W
945,06:31:34.000,W
946,06:32:04.000,W
947,06:32:34.000,W
948,06:33:04.000,W
949,06:33:34.000,W
950,06:34:04.000,W
951,06:34:34.000,W
952,06:35:04.000,W
953,06:35:34.000,W
954,06:36:04.000,W
955,06:36:34.000,W
956,06:37:04.000,W
957,06:37:34.000,W
958,06:38:04.000,W
959,06:38:34.000,W
960,06:39:04.000,W
961,06:39:34.000,W
962,06:40:04.000,W
963,06:40:34.000,W
964,06:41:04.000,W
965,06:41:34.000,W
966,06:42:04.000,W
967,06:42:34.000,W
968,06:43:04.000,W
969,06:43:34.000,W
970,06:44:04.000,W
971,06:44:34.000,W
972,06:45:04.000,W
973,06:45:34.000,W
974,06:46:04.000,W
975,06:46:34.000,W
976,06:47:04.000,W
977,06:47:34.000,W
978,06:48:04.000,W
979,06:48:34.000,W
980,06:49:04.000,W
981,06:49:34.000,W
982,06:50:04.000,W
983,06:50:34.000,W
984,06:51:04.000,W
985,06:51:34.000,W
986,06:52:04.000,W
987,06:52:34.000,W
988,06:53:04.000,W
989,06:53:34.000,W
990,06:54:04.000,W
991,06:54:34.000,W
992,06:55:04.000,W
993,06:55:34.000,W
994,06:56:04.000,W
995,06:56:34.000,W
996,06:57:04.000,W
997,06:57:34.000,W
998,06:58:04.000,W
999,06:58:34.000,W
1000,06:59:04.000,W
1001,06:59:34.000,W
1002,07:00:04.000,W
1003,07:00:34.000,W
1004,07:01:04.000,W
1005,07:01:34.000,W
1006,07:02:04.000,W
1007,07:02:34.000,W
1008,07:03:04.000,W
1009,07:03:34.000,W
1010,07:04:04.000,W
1011,07:04:34.000,W
1012,07:05:04.000,W
1013,07:05:34.000,W
1014,07:06:04.000,W
1015,07:06:34.000,W
1016,07:07:04.000,W
1017,07:07:34.000,W
1018,07:08:04.000,W
1019,07:08:34.000,W
1020,07:09:04.000,W
1021,07:09:34.000,W
1022,07:10:04.000,W
1023,07:10:34.000,W
1024,07:11:04.000,W
1025,07:11:34.000,W
1026,07:12:04.000,W
1027,07:12:34.000,W
1028,07:13:04.000,W
1029,07:13:34.000,W
1030,07:14:04.000,W
1031,07:14:34.000,W
1032,07:15:04.000,W
1033,07:15:34.000,W
1034,07:16:04.000,W
1035,07:16:34.000,W
1036,07:17:04.000,W
1037,07:17:34.000,W
1038,07:18:04.000,W
1039,07:18:34.000,W
1040,07:19:04.000,W
1041,07:19:34.000,W
1042,07:20:04.000,W
1043,07:20:34.000,W
1044,07:21:04.000,W
1045,07:21:34.000,W
1046,07:22:04.000,W
1047,07:22:34.000,W
1048,07:23:04.000,W
1049,07:23:34.000,W
1050,07:24:04.000,W
1051,07:24:34.000,W
1052,07:25:04.000,W
1053,07:25:34.000,W
1054,07:26:04.000,W
1055,07:26:34.000,W
1056,07:27:04.000,W
1057,07:27:34.000,W
1058,07:28:04.000,W
1059,07:28:34.000,W
1060,07:29:04.000,W
1061,07:29:34.000,W
1062,07:30:04.000,W
1063,07:30:34.000,W
1064,07:31:04.000,W
1065,07:31:34.000,W
1066,07:32:04.000,W
1067,07:32:34.000,W
1068,07:33:04.000,W
1069,07:33:34.000,W
1070,07:34:04.000,W
1071,07:34:34.000,W
1072,07:35:04.000,W
1073,07:35:34.000,W
1074,07:36:04.000,W
1075,07:36:34.000,W
1076,07:37:04.000,W
1077,07:37:34.000,W
1078,07:38:04.000,W
1079,07:38:34.000,W
1080,07:39:04.000,W
1081,07:39:34.000,W
1082,07:40:04.000,W
1083,07:40:34.000,W
1084,07:41:04.000,W
1085,07:41:34.000,W
1086,07:42:04.000,W
1087,07:42:34.000,W
1088,07:43:04.000,W
1089,07:43:34.000,W
1090,07:44:04.000,W
1091,07:44:34.000,W
1092,07:45:04.000,W
1093,07:45:34.000,W
1094,07:46:04.000,W
1095,07:46:34.000,W
1096,07:47:04.000,W
1097,07:47:34.000,W
1098,07:48:04.000,W
1099,07:48:34.000,W
1100,07:49:04.000,W
1101,07:49:34.000,W
1102,07:50:04.000,W
