position (epoch),absolute position (hh:mm:ss.ms),Default Staging Set ("stage")
322,00:11:47.000,N2
323,00:12:17.000,N2
324,00:12:47.000,N2
325,00:13:17.000,N2
326,00:13:47.000,N2
327,00:14:17.000,N2
328,00:14:47.000,N2
329,00:15:17.000,N2
330,00:15:47.000,N2
331,00:16:17.000,N2
332,00:16:47.000,N2
333,00:17:17.000,N2
334,00:17:47.000,N2
335,00:18:17.000,N2
336,00:18:47.000,N2
337,00:19:17.000,N2
338,00:19:47.000,N2
339,00:20:17.000,N1
340,00:20:47.000,N1
341,00:21:17.000,N2
342,00:21:47.000,N2
343,00:22:17.000,N2
344,00:22:47.000,N1
345,00:23:17.000,N2
346,00:23:47.000,N2
347,00:24:17.000,N2
348,00:24:47.000,N1
349,00:25:17.000,N2
350,00:25:47.000,N2
351,00:26:17.000,N2
352,00:26:47.000,N2
353,00:27:17.000,N2
354,00:27:47.000,N2
355,00:28:17.000,N2
356,00:28:47.000,N1
357,00:29:17.000,N2
358,00:29:47.000,R
359,00:30:17.000,R
360,00:30:47.000,R
361,00:31:17.000,R
362,00:31:47.000,R
363,00:32:17.000,R
364,00:32:47.000,R
365,00:33:17.000,R
366,00:33:47.000,R
367,00:34:17.000,R
368,00:34:47.000,R
369,00:35:17.000,R
370,00:35:47.000,R
371,00:36:17.000,R
372,00:36:47.000,R
373,00:37:17.000,R
374,00:37:47.000,R
375,00:38:17.000,R
376,00:38:47.000,R
377,00:39:17.000,R
378,00:39:47.000,R
379,00:40:17.000,R
380,00:40:47.000,R
381,00:41:17.000,R
382,00:41:47.000,R
383,00:42:17.000,R
384,00:42:47.000,R
385,00:43:17.000,N1
386,00:43:47.000,N1
387,00:44:17.000,N1
388,00:44:47.000,N2
389,00:45:17.000,N2
390,00:45:47.000,N2
391,00:46:17.000,N2
392,00:46:47.000,N2
393,00:47:17.000,N2
394,00:47:47.000,N2
395,00:48:17.000,N2
396,00:48:47.000,N2
397,00:49:17.000,N2
398,00:49:47.000,N2
399,00:50:17.000,N2
400,00:50:47.000,N2
401,00:51:17.000,N2
402,00:51:47.000,N2
403,00:52:17.000,N2
404,00:52:47.000,N2
405,00:53:17.000,N2
406,00:53:47.000,N2
407,00:54:17.000,N2
408,00:54:47.000,N2
409,00:55:17.000,N1
410,00:55:47.000,N1
411,00:56:17.000,N2
412,00:56:47.000,N2
413,00:57:17.000,N2
414,00:57:47.000,N2
415,00:58:17.000,N2
416,00:58:47.000,N2
417,00:59:17.000,N2
418,00:59:47.000,N2
419,01:00:17.000,N2
420,01:00:47.000,N2
421,01:01:17.000,N1
422,01:01:47.000,N2
423,01:02:17.000,N2
424,01:02:47.000,N2
425,01:03:17.000,N2
426,01:03:47.000,N2
427,01:04:17.000,W
428,01:04:47.000,W
429,01:05:17.000,N1
430,01:05:47.000,N1
431,01:06:17.000,N2
432,01:06:47.000,N2
433,01:07:17.000,N2
434,01:07:47.000,N2
435,01:08:17.000,N2
436,01:08:47.000,N2
437,01:09:17.000,N2
438,01:09:47.000,N2
439,01:10:17.000,N2
440,01:10:47.000,N2
441,01:11:17.000,N2
442,01:11:47.000,N2
443,01:12:17.000,N2
444,01:12:47.000,N2
445,01:13:17.000,N2
446,01:13:47.000,N2
447,01:14:17.000,N2
448,01:14:47.000,N1
449,01:15:17.000,N2
450,01:15:47.000,N2
451,01:16:17.000,N2
452,01:16:47.000,N2
453,01:17:17.000,N2
454,01:17:47.000,N2
455,01:18:17.000,N2
456,01:18:47.000,N2
457,01:19:17.000,N2
458,01:19:47.000,N2
459,01:20:17.000,N2
460,01:20:47.000,N2
461,01:21:17.000,N2
462,01:21:47.000,N1
463,01:22:17.000,N2
464,01:22:47.000,N2
465,01:23:17.000,N2
466,01:23:47.000,N2
467,01:24:17.000,N2
468,01:24:47.000,N2
469,01:25:17.000,N2
470,01:25:47.000,N2
471,01:26:17.000,N2
472,01:26:47.000,N2
473,01:27:17.000,N2
474,01:27:47.000,N2
475,01:28:17.000,N2
476,01:28:47.000,N2
477,01:29:17.000,N2
478,01:29:47.000,N2
479,01:30:17.000,N2
480,01:30:47.000,N2
481,01:31:17.000,N2
482,01:31:47.000,N2
483,01:32:17.000,N2
484,01:32:47.000,N3
485,01:33:17.000,N3
486,01:33:47.000,N3
487,01:34:17.000,N3
488,01:34:47.000,N3
489,01:35:17.000,N3
490,01:35:47.000,N3
491,01:36:17.000,N3
492,01:36:47.000,N3
493,01:37:17.000,N3
494,01:37:47.000,N3
495,01:38:17.000,N3
496,01:38:47.000,N3
497,01:39:17.000,N3
498,01:39:47.000,N3
499,01:40:17.000,N3
500,01:40:47.000,N3
501,01:41:17.000,N3
502,01:41:47.000,N3
503,01:42:17.000,N3
504,01:42:47.000,N1
505,01:43:17.000,N2
506,01:43:47.000,N2
507,01:44:17.000,N2
508,01:44:47.000,N2
509,01:45:17.000,N2
510,01:45:47.000,N2
511,01:46:17.000,N2
512,01:46:47.000,N2
513,01:47:17.000,N2
514,01:47:47.000,N2
515,01:48:17.000,N2
516,01:48:47.000,N2
517,01:49:17.000,N3
518,01:49:47.000,N3
519,01:50:17.000,N3
520,01:50:47.000,N3
521,01:51:17.000,N3
522,01:51:47.000,N3
523,01:52:17.000,N3
524,01:52:47.000,N3
525,01:53:17.000,N3
526,01:53:47.000,N3
527,01:54:17.000,N3
528,01:54:47.000,N3
529,01:55:17.000,N3
530,01:55:47.000,N3
531,01:56:17.000,N2
532,01:56:47.000,N2
533,01:57:17.000,N2
534,01:57:47.000,N2
535,01:58:17.000,N2
536,01:58:47.000,N2
537,01:59:17.000,N2
538,01:59:47.000,N2
539,02:00:17.000,N1
540,02:00:47.000,N2
541,02:01:17.000,N2
542,02:01:47.000,N2
543,02:02:17.000,N2
544,02:02:47.000,N2
545,02:03:17.000,N2
546,02:03:47.000,N2
547,02:04:17.000,N2
548,02:04:47.000,N2
549,02:05:17.000,N2
550,02:05:47.000,N2
551,02:06:17.000,N2
552,02:06:47.000,N2
553,02:07:17.000,N2
554,02:07:47.000,N2
555,02:08:17.000,N2
556,02:08:47.000,N2
557,02:09:17.000,N2
558,02:09:47.000,N2
559,02:10:17.000,N2
560,02:10:47.000,N2
561,02:11:17.000,N2
562,02:11:47.000,N2
563,02:12:17.000,N2
564,02:12:47.000,N2
565,02:13:17.000,N2
566,02:13:47.000,N2
567,02:14:17.000,N2
568,02:14:47.000,N2
569,02:15:17.000,N2
570,02:15:47.000,N2
571,02:16:17.000,N2
572,02:16:47.000,N2
573,02:17:17.000,R
574,02:17:47.000,R
575,02:18:17.000,R
576,02:18:47.000,R
577,02:19:17.000,R
578,02:19:47.000,R
579,02:20:17.000,R
580,02:20:47.000,R
581,02:21:17.000,R
582,02:21:47.000,R
583,02:22:17.000,N1
584,02:22:47.000,N1
585,02:23:17.000,N2
586,02:23:47.000,N2
587,02:24:17.000,N2
588,02:24:47.000,N2
589,02:25:17.000,N2
590,02:25:47.000,N2
591,02:26:17.000,N2
592,02:26:47.000,N2
593,02:27:17.000,N1
594,02:27:47.000,N1
595,02:28:17.000,N2
596,02:28:47.000,N2
597,02:29:17.000,N2
598,02:29:47.000,N2
599,02:30:17.000,N2
600,02:30:47.000,N2
601,02:31:17.000,N2
602,02:31:47.000,N2
603,02:32:17.000,N2
604,02:32:47.000,N2
605,02:33:17.000,N2
606,02:33:47.000,N2
607,02:34:17.000,N2
608,02:34:47.000,N2
609,02:35:17.000,N2
610,02:35:47.000,N2
611,02:36:17.000,N2
612,02:36:47.000,N2
613,02:37:17.000,W
614,02:37:47.000,W
615,02:38:17.000,W
616,02:38:47.000,N1
617,02:39:17.000,N2
618,02:39:47.000,N2
619,02:40:17.000,N2
620,02:40:47.000,N2
621,02:41:17.000,N2
622,02:41:47.000,N2
623,02:42:17.000,N2
624,02:42:47.000,N2
625,02:43:17.000,N2
626,02:43:47.000,N2
627,02:44:17.000,N2
628,02:44:47.000,N2
629,02:45:17.000,N2
630,02:45:47.000,N2
631,02:46:17.000,N2
632,02:46:47.000,N1
633,02:47:17.000,N2
634,02:47:47.000,N2
635,02:48:17.000,N2
636,02:48:47.000,N2
637,02:49:17.000,N2
638,02:49:47.000,N2
639,02:50:17.000,N2
640,02:50:47.000,N2
641,02:51:17.000,N2
642,02:51:47.000,N1
643,02:52:17.000,N2
644,02:52:47.000,W
645,02:53:17.000,W
646,02:53:47.000,N1
647,02:54:17.000,N2
648,02:54:47.000,N2
649,02:55:17.000,N2
650,02:55:47.000,N2
651,02:56:17.000,N2
652,02:56:47.000,N2
653,02:57:17.000,N2
654,02:57:47.000,N2
655,02:58:17.000,N2
656,02:58:47.000,N2
657,02:59:17.000,N1
658,02:59:47.000,N2
659,03:00:17.000,N2
660,03:00:47.000,N2
661,03:01:17.000,N2
662,03:01:47.000,N2
663,03:02:17.000,N2
664,03:02:47.000,N2
665,03:03:17.000,N2
666,03:03:47.000,N2
667,03:04:17.000,N2
668,03:04:47.000,N2
669,03:05:17.000,N1
670,03:05:47.000,N2
671,03:06:17.000,N2
672,03:06:47.000,N2
673,03:07:17.000,N2
674,03:07:47.000,N2
675,03:08:17.000,N2
676,03:08:47.000,N2
677,03:09:17.000,N2
678,03:09:47.000,N2
679,03:10:17.000,N2
680,03:10:47.000,N2
681,03:11:17.000,N2
682,03:11:47.000,N2
683,03:12:17.000,N2
684,03:12:47.000,N2
685,03:13:17.000,N2
686,03:13:47.000,N2
687,03:14:17.000,N2
688,03:14:47.000,N2
689,03:15:17.000,N2
690,03:15:47.000,N2
691,03:16:17.000,N2
692,03:16:47.000,N2
693,03:17:17.000,N2
694,03:17:47.000,N2
695,03:18:17.000,N2
696,03:18:47.000,N2
697,03:19:17.000,N2
698,03:19:47.000,N2
699,03:20:17.000,N2
700,03:20:47.000,N2
701,03:21:17.000,N2
702,03:21:47.000,N1
703,03:22:17.000,N1
704,03:22:47.000,N2
705,03:23:17.000,N1
706,03:23:47.000,N2
707,03:24:17.000,N1
708,03:24:47.000,N1
709,03:25:17.000,N2
710,03:25:47.000,N2
711,03:26:17.000,N2
712,03:26:47.000,N2
713,03:27:17.000,N2
714,03:27:47.000,N1
715,03:28:17.000,N2
716,03:28:47.000,N2
717,03:29:17.000,N2
718,03:29:47.000,N2
719,03:30:17.000,N2
720,03:30:47.000,N2
721,03:31:17.000,N2
722,03:31:47.000,N2
723,03:32:17.000,N2
724,03:32:47.000,N2
725,03:33:17.000,N2
726,03:33:47.000,N2
727,03:34:17.000,N2
728,03:34:47.000,N2
729,03:35:17.000,N2
730,03:35:47.000,N2
731,03:36:17.000,N2
732,03:36:47.000,N2
733,03:37:17.000,N2
734,03:37:47.000,N2
735,03:38:17.000,W
736,03:38:47.000,N1
737,03:39:17.000,N2
738,03:39:47.000,N2
739,03:40:17.000,N2
740,03:40:47.000,N2
741,03:41:17.000,N1
742,03:41:47.000,N2
743,03:42:17.000,N2
744,03:42:47.000,N2
745,03:43:17.000,W
746,03:43:47.000,N1
747,03:44:17.000,N2
748,03:44:47.000,W
749,03:45:17.000,W
750,03:45:47.000,W
751,03:46:17.000,W
752,03:46:47.000,N1
753,03:47:17.000,N2
754,03:47:47.000,N2
755,03:48:17.000,N2
756,03:48:47.000,N2
757,03:49:17.000,N2
758,03:49:47.000,N2
759,03:50:17.000,N1
760,03:50:47.000,N2
761,03:51:17.000,W
762,03:51:47.000,W
763,03:52:17.000,W
764,03:52:47.000,N1
765,03:53:17.000,N2
766,03:53:47.000,N2
767,03:54:17.000,N2
768,03:54:47.000,N2
769,03:55:17.000,N2
770,03:55:47.000,R
771,03:56:17.000,R
772,03:56:47.000,R
773,03:57:17.000,R
774,03:57:47.000,R
775,03:58:17.000,R
776,03:58:47.000,R
777,03:59:17.000,R
778,03:59:47.000,R
779,04:00:17.000,R
780,04:00:47.000,R
781,04:01:17.000,R
782,04:01:47.000,R
783,04:02:17.000,R
784,04:02:47.000,R
785,04:03:17.000,R
786,04:03:47.000,R
787,04:04:17.000,R
788,04:04:47.000,R
789,04:05:17.000,R
790,04:05:47.000,R
791,04:06:17.000,R
792,04:06:47.000,R
793,04:07:17.000,R
794,04:07:47.000,R
795,04:08:17.000,R
796,04:08:47.000,R
797,04:09:17.000,R
798,04:09:47.000,R
799,04:10:17.000,R
800,04:10:47.000,R
801,04:11:17.000,R
802,04:11:47.000,R
803,04:12:17.000,N1
804,04:12:47.000,N1
805,04:13:17.000,N1
806,04:13:47.000,N1
807,04:14:17.000,N1
808,04:14:47.000,W
809,04:15:17.000,N1
810,04:15:47.000,N1
811,04:16:17.000,N1
812,04:16:47.000,N2
813,04:17:17.000,N2
814,04:17:47.000,N2
815,04:18:17.000,N2
816,04:18:47.000,N2
817,04:19:17.000,N2
818,04:19:47.000,N2
819,04:20:17.000,N2
820,04:20:47.000,N2
821,04:21:17.000,N2
822,04:21:47.000,N2
823,04:22:17.000,N2
824,04:22:47.000,N2
825,04:23:17.000,N2
826,04:23:47.000,N2
827,04:24:17.000,N2
828,04:24:47.000,N2
829,04:25:17.000,N2
830,04:25:47.000,N2
831,04:26:17.000,N2
832,04:26:47.000,N2
833,04:27:17.000,N2
834,04:27:47.000,N2
835,04:28:17.000,N2
836,04:28:47.000,N2
837,04:29:17.000,N2
838,04:29:47.000,N1
839,04:30:17.000,N1
840,04:30:47.000,N1
841,04:31:17.000,N2
842,04:31:47.000,N2
843,04:32:17.000,N1
844,04:32:47.000,N2
845,04:33:17.000,N2
846,04:33:47.000,N2
847,04:34:17.000,N2
848,04:34:47.000,N2
849,04:35:17.000,N2
850,04:35:47.000,N2
851,04:36:17.000,N2
852,04:36:47.000,N2
853,04:37:17.000,N2
854,04:37:47.000,N2
855,04:38:17.000,N2
856,04:38:47.000,N2
857,04:39:17.000,N2
858,04:39:47.000,N2
859,04:40:17.000,N2
860,04:40:47.000,W
861,04:41:17.000,W
862,04:41:47.000,W
863,04:42:17.000,N1
864,04:42:47.000,N1
865,04:43:17.000,N1
866,04:43:47.000,N1
867,04:44:17.000,N1
868,04:44:47.000,N2
869,04:45:17.000,N1
870,04:45:47.000,N1
871,04:46:17.000,N1
872,04:46:47.000,N1
873,04:47:17.000,N1
874,04:47:47.000,N2
875,04:48:17.000,N2
876,04:48:47.000,N2
877,04:49:17.000,N1
878,04:49:47.000,N1
879,04:50:17.000,N1
880,04:50:47.000,N2
881,04:51:17.000,N2
882,04:51:47.000,N2
883,04:52:17.000,W
884,04:52:47.000,N1
885,04:53:17.000,N2
886,04:53:47.000,N2
887,04:54:17.000,N2
888,04:54:47.000,N2
889,04:55:17.000,N1
890,04:55:47.000,N1
891,04:56:17.000,N1
892,04:56:47.000,N2
893,04:57:17.000,N2
894,04:57:47.000,N2
895,04:58:17.000,N2
896,04:58:47.000,N2
897,04:59:17.000,N2
898,04:59:47.000,N2
899,05:00:17.000,N2
900,05:00:47.000,N2
901,05:01:17.000,N2
902,05:01:47.000,N2
903,05:02:17.000,N2
904,05:02:47.000,N2
905,05:03:17.000,N2
906,05:03:47.000,N2
907,05:04:17.000,N2
908,05:04:47.000,N2
909,05:05:17.000,N2
910,05:05:47.000,N2
911,05:06:17.000,N2
912,05:06:47.000,N2
913,05:07:17.000,N2
914,05:07:47.000,N2
915,05:08:17.000,N2
916,05:08:47.000,N2
917,05:09:17.000,N2
918,05:09:47.000,N2
919,05:10:17.000,N2
920,05:10:47.000,N2
921,05:11:17.000,N2
922,05:11:47.000,N2
923,05:12:17.000,N2
924,05:12:47.000,N2
925,05:13:17.000,N3
926,05:13:47.000,N3
927,05:14:17.000,N3
928,05:14:47.000,N2
929,05:15:17.000,N2
930,05:15:47.000,N3
931,05:16:17.000,N3
932,05:16:47.000,N3
933,05:17:17.000,N3
934,05:17:47.000,N3
935,05:18:17.000,N3
936,05:18:47.000,N3
937,05:19:17.000,N3
938,05:19:47.000,N3
939,05:20:17.000,N3
940,05:20:47.000,N3
941,05:21:17.000,N3
942,05:21:47.000,N3
943,05:22:17.000,N2
944,05:22:47.000,N2
945,05:23:17.000,N1
946,05:23:47.000,N2
947,05:24:17.000,N1
948,05:24:47.000,N1
949,05:25:17.000,N1
950,05:25:47.000,N2
951,05:26:17.000,N2
952,05:26:47.000,N2
953,05:27:17.000,N2
954,05:27:47.000,N1
955,05:28:17.000,N2
956,05:28:47.000,N2
957,05:29:17.000,N1
958,05:29:47.000,N2
959,05:30:17.000,N2
960,05:30:47.000,N2
961,05:31:17.000,R
962,05:31:47.000,R
963,05:32:17.000,R
964,05:32:47.000,R
965,05:33:17.000,R
966,05:33:47.000,R
967,05:34:17.000,R
968,05:34:47.000,R
969,05:35:17.000,R
970,05:35:47.000,R
971,05:36:17.000,R
972,05:36:47.000,R
973,05:37:17.000,R
974,05:37:47.000,R
975,05:38:17.000,R
976,05:38:47.000,R
977,05:39:17.000,R
978,05:39:47.000,R
979,05:40:17.000,R
980,05:40:47.000,R
981,05:41:17.000,R
982,05:41:47.000,R
983,05:42:17.000,R
984,05:42:47.000,R
985,05:43:17.000,R
986,05:43:47.000,R
987,05:44:17.000,R
988,05:44:47.000,R
989,05:45:17.000,R
990,05:45:47.000,R
991,05:46:17.000,R
992,05:46:47.000,R
993,05:47:17.000,R
994,05:47:47.000,R
995,05:48:17.000,R
996,05:48:47.000,R
997,05:49:17.000,R
998,05:49:47.000,R
999,05:50:17.000,R
1000,05:50:47.000,R
1001,05:51:17.000,R
1002,05:51:47.000,R
1003,05:52:17.000,R
1004,05:52:47.000,R
1005,05:53:17.000,R
1006,05:53:47.000,R
1007,05:54:17.000,R
1008,05:54:47.000,R
1009,05:55:17.000,R
1010,05:55:47.000,N1
1011,05:56:17.000,N1
1012,05:56:47.000,N1
1013,05:57:17.000,N2
1014,05:57:47.000,N2
1015,05:58:17.000,N2
1016,05:58:47.000,N2
1017,05:59:17.000,N2
1018,05:59:47.000,N2
1019,06:00:17.000,N2
1020,06:00:47.000,N2
1021,06:01:17.000,N2
1022,06:01:47.000,N2
1023,06:02:17.000,N2
1024,06:02:47.000,N2
1025,06:03:17.000,N2
1026,06:03:47.000,N2
1027,06:04:17.000,N2
1028,06:04:47.000,N2
1029,06:05:17.000,W
1030,06:05:47.000,N1
1031,06:06:17.000,N1
1032,06:06:47.000,N1
1033,06:07:17.000,N2
1034,06:07:47.000,N2
1035,06:08:17.000,N2
1036,06:08:47.000,N2
1037,06:09:17.000,N2
1038,06:09:47.000,N1
1039,06:10:17.000,N1
1040,06:10:47.000,N2
1041,06:11:17.000,N1
1042,06:11:47.000,N2
1043,06:12:17.000,N2
1044,06:12:47.000,N2
1045,06:13:17.000,W
1046,06:13:47.000,W
1047,06:14:17.000,N1
1048,06:14:47.000,N1
1049,06:15:17.000,N2
1050,06:15:47.000,N2
1051,06:16:17.000,N2
1052,06:16:47.000,N2
1053,06:17:17.000,N2
1054,06:17:47.000,N2
1055,06:18:17.000,N2
1056,06:18:47.000,N2
1057,06:19:17.000,N2
1058,06:19:47.000,N2
1059,06:20:17.000,N2
1060,06:20:47.000,N2
1061,06:21:17.000,N2
1062,06:21:47.000,N1
1063,06:22:17.000,N2
1064,06:22:47.000,N1
1065,06:23:17.000,N2
1066,06:23:47.000,N2
1067,06:24:17.000,N2
1068,06:24:47.000,N1
1069,06:25:17.000,N2
1070,06:25:47.000,N2
1071,06:26:17.000,N2
1072,06:26:47.000,N2
1073,06:27:17.000,N2
1074,06:27:47.000,N2
1075,06:28:17.000,N2
1076,06:28:47.000,N1
1077,06:29:17.000,N1
1078,06:29:47.000,N2
1079,06:30:17.000,N2
1080,06:30:47.000,N1
